name,KO/TKO,Submission,Unanimous Decision,Majority Decision,Split Decision,No Contest,Losses,StrikeBonus,5roundBonus,Value,FighterId
David Abbott,500,180,80,0,0,0,250,72,0,,140001912
Falaniko Vitale,100,0,0,0,0,0,25,0,0,,140002228
Keith Rockel,0,90,0,0,0,0,25,9,0,,140002637
Chris Liguori,0,0,0,0,0,0,25,0,0,,140002628
Nick Agallar,0,0,0,0,0,0,25,0,0,,140002614
Pedro Rizzo,600,0,80,0,70,0,125,31,75,,140002324
Ricco Rodriguez,500,0,0,0,0,0,50,89,50,,140002240
Gan McGee,200,0,0,0,0,0,50,11,25,,140002722
Dave Strasser,0,0,80,0,0,0,25,36,0,,140002103
Gerald Strebendt,0,0,0,0,0,0,25,0,0,,140002450
Eddie Ruiz,0,0,0,0,0,0,25,0,0,,140002256
Romie Aram,0,0,0,0,0,0,25,0,0,,140002115
Sean Alvarez,0,0,0,0,0,0,25,0,0,,140002080
Richard Crunkilton,0,0,0,0,0,0,25,2,0,,140001997
Mark Weir,100,0,0,0,0,0,50,13,0,,140002615
Alexandre Dantas,0,0,0,0,0,0,50,0,0,,140002428
Gil Castillo,0,0,80,0,0,0,50,9,50,,140002470
Ian Freeman,200,0,80,0,0,0,50,40,0,,140002636
Phillip Miller,0,90,80,0,0,0,0,1,0,,140002567
Benji Radach,0,0,80,0,0,0,25,27,0,,140002221
Eugene Jackson,200,90,0,0,0,0,100,18,0,,140002420
Leigh Remedios,0,0,0,0,0,0,25,0,0,,140002591
James Zikic,0,0,0,0,0,0,25,0,0,,140002557
Chris Haseman,0,0,0,0,0,0,25,0,0,,140002526
Nick Serra,0,0,0,0,0,0,25,0,0,,140002474
Steve Berger,0,0,0,0,0,0,50,0,0,,140002212
Joao Pierini,0,0,0,0,0,0,25,0,0,,140002386
Zach Light,0,0,0,0,0,0,25,0,0,,140002453
Murilo Bustamante,100,180,0,0,0,0,25,11,50,,140002523
Rodrigo Ruas,0,0,0,0,0,0,25,0,0,,140002409
Tsuyoshi Kohsaka,100,0,160,0,0,0,75,33,0,,
Paul Creighton,0,0,0,0,0,0,25,0,0,,140002313
Amar Suloev,0,0,0,0,0,0,50,0,0,,140001876
Andrei Semenov,100,0,0,0,0,0,25,0,0,,140001840
Hayato Sakurai,0,0,0,0,0,0,25,0,25,,140002121
Pat Miletich,100,270,80,0,140,0,50,55,75,,140002266
Pete Williams,100,180,0,0,0,0,125,10,25,,140002069
Kelly Dullanty,0,0,0,0,0,0,25,0,0,,140002010
Jutaro Nakao,100,0,0,0,0,0,25,7,0,,140002444
Chris Brennan,0,0,0,0,0,0,50,0,0,,140001783
Kevin Randleman,0,0,320,0,0,0,75,33,75,,140002312
Bobby Hoffman,0,0,0,0,0,0,50,0,0,,140002493
Homer Moore,0,0,0,0,0,0,25,0,0,,140002622
Roberto Traven,0,0,0,0,0,0,25,0,0,,140002576
Fabiano Iha,100,180,0,0,0,0,100,9,0,,140001909
Semmy Schilt,100,0,0,0,0,0,25,9,0,,140002058
Yuki Kondo,100,0,0,0,0,0,50,19,25,,140002416
Paul Rodriguez,0,0,0,0,0,0,25,1,0,,140002217
Joey Gilbert,0,0,0,0,0,0,25,0,0,,140002008
Phil Johns,0,0,0,0,0,0,25,0,0,,140001895
Yoji Anjo,0,0,0,0,0,0,75,0,0,,140002087
Kenichi Yamamoto,0,90,80,0,0,0,25,15,25,,140002778
Daiju Takase,0,0,0,0,0,0,75,0,0,,140002735
Lance Gibson,100,0,0,0,0,0,25,6,0,,140001902
Maurice Smith,100,90,80,0,70,0,75,79,0,,140002485
John Lewis,100,0,0,0,0,0,25,11,0,,140002586
Aaron Brink,0,0,0,0,0,0,25,0,0,,140002608
Dan Severn,0,450,160,0,70,0,100,84,0,,140002506
Mark Hughes,0,0,80,0,0,0,0,5,0,,140002562
Alex Stiebling,0,0,0,0,0,0,25,0,0,,140002552
Ben Earwood,0,0,80,0,0,0,0,3,0,,140002544
Laverne Clark,100,0,0,75,0,0,25,33,0,,
Tim Lajcik,0,0,0,0,0,0,50,1,0,,140002385
Tedd Williams,100,0,0,0,0,0,25,0,0,,140001938
Marcelo Aguiar,0,0,0,0,0,0,25,0,0,,140002223
Tyrone Roberts,0,0,80,0,0,0,0,6,0,,140002293
David Dodd,0,0,0,0,0,0,50,0,0,,140002282
Amaury Bitetti,0,0,0,0,0,0,25,0,0,,140002245
Alex Andrade,0,0,0,0,0,0,25,6,0,,140002238
Joao Roque,0,0,0,0,0,0,25,1,0,,140002199
Nate Schroeder,0,0,0,0,0,0,25,0,0,,140002162
Adrian Serrano,0,0,0,0,0,0,25,0,0,,140002145
Sanae Kikuta,0,90,0,0,0,0,0,4,0,,140002051
Ron Waterman,100,0,80,0,0,0,25,63,0,,140002018
Satoshi Honma,0,0,0,0,0,0,25,0,0,,140002031
Steve Judson,0,0,0,0,0,0,50,5,0,,140001950
Jermaine Andre,0,0,0,0,0,0,25,0,0,,140001916
Ikuhisa Minowa,0,0,0,0,0,0,0,0,0,,140001991
Joe Slick,100,0,0,0,0,0,25,6,0,,140002002
Bob Cook,0,90,0,0,0,0,0,0,0,,140001851
David Velasquez,0,0,0,0,0,0,25,0,0,,140001820
Brad Gumm,0,0,0,0,0,0,25,0,0,,140001755
Scott Adams,0,90,0,0,0,0,0,0,0,,140001789
Katsuhisa Fujii,100,0,0,0,0,0,25,26,0,,140004996
Jason DeLucia,0,90,0,0,0,0,50,3,0,,140005002
Keiichiro Yamamiya,0,0,0,0,0,0,25,0,0,,140005001
Masutatsu Yano,0,0,0,0,0,0,25,0,0,,140004997
Brad Kohler,100,0,0,0,0,0,25,9,0,,140004990
Jason Godsey,0,0,0,0,0,0,50,0,0,,140004871
Paul Jones,0,90,0,0,0,0,25,20,0,,140004961
Frank Shamrock,200,270,0,0,0,0,0,38,25,,140004995
Valeri Ignatov,0,0,0,0,0,0,50,0,0,,140004876
Andre Pederneiras,0,0,0,0,0,0,25,0,25,,140004973
Lowell Anderson,0,0,0,0,0,0,25,0,0,,140004984
Marco Ruas,100,270,0,0,0,0,50,39,0,,140004976
Flavio Luiz Moura,0,0,0,0,0,0,25,0,0,,140004964
Royce Alger,0,0,0,0,0,0,50,3,0,,140004956
Andre Roberts,100,0,0,0,0,0,25,0,0,,140004897
Travis Fulton,0,0,80,0,0,0,25,25,0,,140004925
Bas Rutten,100,0,0,0,70,0,0,8,0,,140004862
Tony Petarra,0,0,0,0,0,0,25,0,0,,140004921
Chris Condo,0,0,0,0,0,0,25,0,0,,140004912
Marcelo Mello,100,0,0,0,0,0,0,7,0,,140004917
David Roberts,0,0,0,0,0,0,25,0,0,,140004915
Gary Goodridge,400,0,0,0,0,0,100,16,0,,140004894
Guy Mezger,200,90,80,0,0,0,25,54,0,,140004957
Jorge Patino,0,0,0,0,0,0,25,0,0,,140004858
Sione Latu,0,0,0,0,0,0,0,0,0,,140004866
Joey Roberts,0,0,0,0,0,0,25,8,0,,140004868
Frank Caracci,0,0,0,0,0,0,25,0,0,,140004809
Jerry Bohlander,0,360,80,0,0,0,50,18,0,,140004848
Darrel Gholar,0,0,0,0,0,0,25,0,0,,140004821
John Lober,0,0,0,0,0,0,25,0,0,,140004966
Mikey Burnett,100,0,80,0,0,0,25,49,0,,140004832
Townsend Saunders,0,0,0,0,0,0,50,0,0,,140004845
Ebenezer Fontes Braga,0,90,0,0,0,0,0,6,0,,140004940
Tulio Palhares,100,0,0,0,0,0,0,20,0,,140004931
Adriano Santos,0,0,0,0,0,0,25,0,0,,140004935
Joe Pardo,0,0,0,0,0,0,25,0,0,,140004902
Hugo Duarte,0,0,0,0,0,0,25,0,0,,140004910
Bob Gilstrap,0,0,0,0,0,0,25,0,0,,140004895
Allan Goes,0,0,0,0,0,0,25,5,0,,140004887
Noe Hernandez,0,0,0,0,0,0,25,0,0,,140004872
Igor Zinoviev,0,0,0,0,0,0,25,0,0,,140004870
Kevin Jackson,100,90,0,0,0,0,50,18,0,,140004943
Eugenio Tadeu,0,0,0,0,0,0,25,0,0,,140004826
Joe Charles,0,0,0,0,0,0,50,1,0,,140004998
Kazushi Sakuraba,0,90,0,0,0,0,0,0,0,,140004999
Marcus Silveira,0,0,0,0,0,0,25,0,0,,
Mark Kerr,200,180,0,0,0,0,0,22,0,,140004947
Dwayne Cason,100,0,0,0,0,0,25,10,0,,140004977
Greg Stott,0,0,0,0,0,0,25,0,0,,140004982
Houston Dorr,0,0,0,0,0,0,25,0,0,,140004980
Dave Beneteau,200,0,80,0,0,0,75,29,0,,140004986
Carlos Barreto,0,0,0,0,0,0,25,0,0,,140004983
Alex Hunter,0,90,0,0,70,0,0,6,0,,140004929
Harry Moskowitz,0,0,0,0,0,0,25,1,0,,140004972
Dan Bobish,0,90,0,0,0,0,25,3,0,,140004955
Brian Johnston,200,0,0,0,0,0,100,6,0,,140004953
Todd Butler,0,0,0,0,0,0,25,0,0,,140004941
Moti Horenstein,0,0,0,0,0,0,50,0,0,,140004949
Sam Fulton,0,0,0,0,0,0,25,0,0,,140004967
Joe Moreira,0,0,80,0,0,0,25,9,0,,140004933
Yuri Vaulin,0,0,0,0,0,0,25,0,0,,140004937
Donnie Chappell,0,0,0,0,0,0,25,0,0,,140004924
Steven Graham,0,90,0,0,0,0,25,0,0,,140004900
Enson Inoue,0,90,0,0,0,0,0,0,0,,140004893
Dmitri Stepanov,0,0,0,0,0,0,25,1,0,,140004903
Christophe Leninger,0,0,0,0,0,0,50,0,0,,140004919
Tony Halme,0,0,0,0,0,0,25,0,0,,140004909
Jack Nilson,100,0,0,0,0,0,0,10,0,,140004994
Saeed Hosseini,0,0,0,0,0,0,25,0,0,,140004879
Scott Ferrozzo,100,0,80,0,0,0,50,68,0,,140004849
Wes Albritton,0,0,0,0,0,0,25,0,0,,140004874
Nick Sanzo,0,0,0,0,0,0,25,0,0,,140004807
Jim Mullen,0,0,0,0,0,0,25,0,0,,140004853
Rainy Martinez,0,0,0,0,0,0,25,0,0,,140004831
Yoshiki Takahashi,0,0,80,0,0,0,0,19,0,,140004844
Wallid Ismail,0,0,0,0,0,0,25,0,0,,140004837
Steve Nelmark,0,0,0,0,0,0,25,9,0,,140004877
Don Frye,500,270,0,0,0,0,25,88,0,,140004811
Mark Hall,100,0,0,0,0,0,75,2,0,,140004960
Paul Varelans,200,90,80,0,0,0,100,17,0,,140004901
Cal Worsham,100,0,0,0,0,0,50,10,0,,140004906
Fabio Gurgel,0,0,0,0,0,0,25,0,0,,140004985
Sam Adkins,0,0,0,0,0,0,50,0,0,,140004800
Reza Nasri,0,0,0,0,0,0,25,0,0,,140004979
Julian Sanchez,0,0,0,0,0,0,25,0,0,,140004975
John Campetella,0,0,0,0,0,0,25,0,0,,140004946
Scott Fiedler,0,0,0,0,0,0,25,1,0,,140004934
Geza Kalman,100,0,0,0,0,0,0,18,0,,140004936
Dieusel Berto,0,0,0,0,0,0,25,0,0,,140004916
Mark Schultz,0,0,0,0,0,0,0,7,0,,140004899
Koji Kitao,0,0,0,0,0,0,25,0,0,,140004907
Tai Bowden,0,0,0,0,0,0,25,0,0,,140004873
Zane Frazier,0,0,0,0,0,0,25,0,0,,140004880
Rafael Carino,100,0,0,0,0,0,0,8,0,,140004889
Matt Andersen,0,0,0,0,0,0,25,0,0,,140004892
Paul Herrera,0,0,0,0,0,0,25,0,0,,140004852
Thomas Ramirez,0,0,0,0,0,0,25,0,0,,140004816
Oleg Taktarov,0,450,80,0,0,0,50,0,0,,140004851
Keith Hackney,100,90,0,0,0,0,50,41,0,,140004992
Steve Jennum,100,90,0,0,0,0,25,16,0,,140004989
Remco Pardoel,100,180,0,0,0,0,50,9,0,,140004965
Larry Cureton,0,0,0,0,0,0,50,5,0,,140004846
Ryan Parker,0,0,0,0,0,0,25,0,0,,140004968
Harold Howard,100,0,0,0,0,0,50,9,0,,140004962
Scott Bessac,0,90,0,0,0,0,0,0,0,,140004950
David Hood,0,0,0,0,0,0,25,1,0,,140004952
Gerry Harris,0,0,0,0,0,0,25,0,0,,140004958
Anthony Macias,0,0,0,0,0,0,50,8,0,,140004978
John Matua,0,0,0,0,0,0,25,0,0,,140004898
Patrick Smith,100,270,0,0,0,0,25,20,0,,
Rudyard Moncayo,0,0,0,0,0,0,25,0,0,,140004911
Todd Medina,0,90,0,0,0,0,25,3,0,,140004840
Ernie Verdicia,0,0,0,0,0,0,25,2,0,,140004854
John Dowdy,0,0,0,0,0,0,25,0,0,,140004820
Jon Hess,100,0,0,0,0,0,0,15,0,,140004827
Andy Anderson,0,0,0,0,0,0,25,0,0,,140004834
Asbel Cancio,0,0,0,0,0,0,25,0,0,,140004805
Marcus Bossett,0,0,0,0,0,0,25,1,0,,140004991
Melton Bowen,0,0,0,0,0,0,25,0,0,,140004974
Joe Son,0,0,0,0,0,0,25,0,0,,140004969
Ron van Clief,0,0,0,0,0,0,25,0,0,,140004963
Jason Fairn,0,0,0,0,0,0,25,0,0,,140004959
Felix Lee Mitchell,0,0,0,0,0,0,25,0,0,,140004932
Emmanuel Yarborough,0,0,0,0,0,0,25,0,0,,140004914
Roland Payne,0,0,0,0,0,0,25,0,0,,140004923
Johnny Rhodes,100,90,0,0,0,0,25,16,0,,140004835
Orlando Wiet,100,0,0,0,0,0,25,6,0,,140004855
Fred Ettish,0,0,0,0,0,0,25,0,0,,140004875
Scott Morris,0,90,0,0,0,0,25,1,0,,140004808
Minoki Ichihara,0,0,0,0,0,0,25,1,0,,140004869
Scott Baker,0,0,0,0,0,0,25,0,0,,140004865
Alberta Cerra Leon,0,0,0,0,0,0,25,0,0,,140004859
Robert Lucarelli,0,0,0,0,0,0,25,0,0,,140004850
Frank Hamaker,0,90,0,0,0,0,0,2,0,,140004838
Thaddeus Luster,0,0,0,0,0,0,25,0,0,,140004842
David Levicki,0,0,0,0,0,0,25,0,0,,140004828
Sean Daugherty,0,0,0,0,0,0,25,0,0,,140004802
Ray Wizard,0,0,0,0,0,0,25,0,0,,140004819
